AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41249	Flathill_Title	Flathill	플랫힐
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41307	Flathill_Subtitle	GATE Crown Control Facility\r\n\r\nPerforation Site Zero	GATE 크라운 컨트롤 시설\r\n\r\n최초 천공 발생지
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41454	Flathill_Sections_Index0_SectionText	The town of Flathill's position at the nexus of continent-wide telluric and geomagnetic currents made it the perfect place for GATE to commence its first perforation experiments.\r\n\r\nTheir first successful portal experiment took place in 1987, with a briefly stable connection to Anteverse I.	플랫힐 마을은 대륙 전역에 걸친 지자기와 지전류의 교차점에 위치해 있습니다. 따라서, GATE가 첫 천공 실험을 시작하기에 완벽한 장소로 선정되었습니다.\r\n\r\n1987년 첫 성공적인 포탈 실험을 통해서 안테버스 I과 안정적인 연결을 이루어냈습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41865	Leyak_Title	IS-0091	IS-0091
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41919	Leyak_Subtitle	Leyak	레야크
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	42031	Leyak_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/IV)\r\n\r\nCONTAINMENT PROTOCOL: IS-0091 is to be subject at all times to an electromagnetic field with photon energies ranging from 100 eV to 100 keV - roughly coterminous with the x-ray spectrum. The subject must be identified hourly, and that observation recorded in the subject's daybook. Anyone viewing or perceiving IS-0091 under any other conditions should stare directly at the creature until it vanishes, then report the encounter IMMEDIATELY to Security staff.	지정 등급: 크루시스 (AG/IV)\r\n\r\n격리 절차: IS-0091은 광자 에너지가 100 eV에서 100 keV 사이인 전자기장에 항상 노출되어야 합니다. 이 범위는 X-Ray의 파장과 거의 일치합니다. 대상은 매시간 식별되어야 하며, 그 관찰은 실험체의 일지에 기록되어야 합니다. 다른 조건에서 IS-0091을 보거나 인식한 인원은 해당 개체가 사라질 때 까지 직접 응시한 후, 즉시 보안 직원에게 보고해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	42615	Leyak_Sections_Index1_SectionText	A transcorporeal creature of uncertain origins, the 'Leyak' was discovered in Indonesia by a GATE TransRecon team led by Dr. Lenora Riggs.\r\n\r\nThe entity focuses its attention on a single person until observed for a given length of time, whereupon it vanishes, reappearing elsewhere and commencing its search again. IS-0091's only weakness appears to be high-energy EM, such as x-rays. 	기원이 불분명한 초 물질적 생물체인 '레야크'는 레노라 리그 박사가 이끄는 GATE 차원정찰대에 의해 인도네시아에서 발견되었습니다.\r\n\r\n해당 개체는 특정 인물에게 주의를 집중하다가 일정 시간 동안 관찰되면 사라지며, 다른 곳에 다시 나타나서 탐색을 시작합니다. IS-0091의 유일한 약점은 X-Ray와 같은 고에너지 전자기로 보입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	43124	Lodestone_Title	IS-0092	IS-0092
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	43182	Lodestone_Subtitle	The Lodestones	로드스톤
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	43300	Lodestone_Sections_Index0_SectionText	While little is know about the origins of these so-called 'Lodestones', or how many exist on Earth or elsewhere, there is one key property that is undeniable: these artefacts attract perforation exits.\r\n\r\nAkin to a pin stuck in a map, the device seems crafted to allow its creators to swiftly open portals to any co-ordinates where a Lodestone was present.\r\n\r\nThe fact that this behavior extends across not just space, but also time, indicates intimidatingly advanced capabilities on the part of its designers.\r\n\r\nA question still lingers regarding the symbols and shapes etched into its surface. Some found on Earth appear highly anthropocentric, while those from elsewhere feel distinctly alien. Whether this indicates origin or intent, or perhaps multiple creators, is uncertain.	'로드스톤'이라 불리는 이것의 기원이나, 지구 또는 그 외의 곳에 얼마나 많이 존재하는지 알려진 바는 거의 없으나, 한 가지의 중요한 특징이 있다는 것은 확실합니다. 이 유물은 천공 출구를 끌어당깁니다.\r\n\r\n마치 지도에 핀을 꽂는 것처럼, 제작자는 로드스톤이 있는 곳이라면 어디든 그 위치로 향하는 포탈을 열 수 있도록 해당 유물을 만든 것으로 보입니다.\r\n\r\n재밌는 사실은 이러한 현상이 그저 공간뿐 아닌, 시간에도 적용된다는 점입니다. 이 사실은 이것의 제작자가 엄청나게 발전된 능력을 가지고 있음을 시사합니다.\r\n\r\n표면에 새겨진 기호와 형태는 아직 의문으로 남아있습니다. 지구에서 발견된 것들은 인간 중심적이지만, 그 외의 곳에서 발견된 것들은 분명 외계의 것처럼 보입니다. 이러한 점이 기원이나 의도, 또는 여러 제작자를 나타내는 것인지는 확실하지 않습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44208	BeliefVirus_Title	IS-0093	IS-0093
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44268	BeliefVirus_Subtitle	Belief Virus	믿음 바이러스
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44378	BeliefVirus_Sections_Index0_SectionText	DESIGNATION: Sanc (IF/PY)\r\n\r\nCONTAINMENT PROTOCOL: IS-0093 may be stored under conventional pathogenic or infectious biohazard protocols. However, only those researchers who refuse to acknowledge its existence are permitted access to its containment cell.\r\n\r\nStaff must be carefully vetted for belief, and any who accept the reality of this micro-organism are to prevented from working on, studying or otherwise investigating IS-0093.	지정 등급: 산크 (IF/PY)\r\n\r\n격리 절차: IS-0093은 일반적인 병원성 또는 감염성 생물학적 위험물질 관리 절차에 따라 보관할 수 있습니다. 하지만 해당 존재를 인정하지 않는 연구자만 격리실에 접근할 수 있습니다.\r\n\r\n직원들은 반드시 이 미생물의 실재를 받아들이는지 심사를 거쳐야 하며, 이것의 존재를 믿는 직원은 IS-0093에 대한 연구, 조사, 작업에서 배제되어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44942	CreepingCrystal_Title	IS-0094	IS-0094
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	45006	CreepingCrystal_Subtitle	The Creeping Crystal	증식하는 크리스털
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	45128	CreepingCrystal_Sections_Index0_SectionText	DESIGNATION: Sanc (EN/HL/IN/PS)\r\n\r\nCONTAINMENT PROTOCOL: IS-0094 must be connected to a dedicated 'harvesting' system managed by a regularly-serviced control system. This system and all peripherals must be connected to fail-safe backup power. In the event of extended electrical failure, IS-0094 is to be incinerated after no-more than 36 hours.	지정 등급: 산크 (EN/HL/IN/PS)\r\n\r\n격리 절차: IS-0094는 정기적인 점검을 받는 전용 '수확' 시스템에 연결되어 있어야 합니다. 이 시스템과 주변 장치들은 비상 백업 전원에 연결되어야 합니다. 장시간 전력 공급이 중단될 경우, IS-0094는 36시간 이내에 소각되어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	45595	Shotgun_Title	IS-0099	IS-0099
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	45651	Shotgun_Subtitle	Antique Shotgun	골동품 샷건
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	45760	Shotgun_Sections_Index0_SectionText	DESIGNATION: Sanc (EH/LC/PS)\r\n\r\nCONTAINMENT PROTOCOL: Observe storage protocols for IS-0099 as with any conventional firearm: separate the subject from easily accessed ammunition; always treat the subject as if was loaded; do not point it at anyone; oil and clean it regularly; and test-fire carefully wearing ear and vision protection. \r\n\r\nAdditionally, when test-firing IS-0099 ensure no personnel are present within a 50m radius and no valuable or sensitive machinery, stores, equipment, weaponry, infrastructure, architecture or structurally significant material is present within a 30° arc extending 2500m downrange.	지정 등급: 산크 (EH/LC/PS)\r\n\r\n격리 절차: IS-0099의 보관 절차는 일반적인 화기와 동일합니다. 탄약을 분리 보관하여 쉽게 접근하지 못하도록 하십시오. 항상 대상은 장전된 것으로 간주하십시오. 절대 사람을 향해 조준하지 마십시오. 정기적으로 기름을 칠하고 손질하십시오. 시험 사격시 귀마개와 고글을 착용하십시오. \r\n\r\n추가적으로, IS-0099 시험 사격 시 반경 50m 내에 사람이 없어야 하며, 2,500m 사거리 내의 30° 각도 범위 안에는 중요하거나 민감한 기계, 저장고, 장비, 무기, 기반 시설, 구조물, 또는 구조적으로 중요한 자재가 없어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	47128	LovePotion_Title	IS-0102	IS-0102
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	47187	LovePotion_Subtitle	The Love Potion	사랑의 묘약
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	47299	LovePotion_Sections_Index0_SectionText	DESIGNATION: Thela (EH/IF/IN)\r\n\r\nCONTAINMENT PROTOCOL: IS-0102 is to be stored under extreme infectious pathogen protocols, in secure containment within a fully hermetic outer housing. This housing must be flooded with hyper-pressurized, non-expanding flammable gas within 2.5 seconds of an alert with complete ignition and burn complete within 10 seconds.\r\n\r\nAll researchers must wear complete biohazard protection with independent air systems. Security personnel must be present during all live investigations. In the advent of exposure to the pathogen by any member of staff, security personnel are to prevent those exposed from leaving containment. Live fire is authorized.	지정 등급: 텔라 (EH/IF/IN)\r\n\r\n격리 절차: 심각한 전염성 병원체 프로토콜에 따라, IS-0102는 완전히 밀폐된 외부 포장재가 갖춰진 안전한 격리실에 보관되어야 합니다. 해당 외장재의 내부는, 2.5초 안에 고압의 비팽창성 가연성 가스를 채울 수 있어야 하며, 10초 이내에 완전히 발화 및 연소가 이루어져야 합니다.\r\n\r\n모든 연구자는 독립된 공기 순환 시스템과, 완전한 생물학적 위험에 대한 보호 장비를 착용해야 합니다. 보안 인원은 모든 조사에 상주해야 합니다. 직원 중 누구라도 병원체에 노출될 경우, 보안 인원은 노출된 인원이 격리 지점을 떠나지 못하도록 해야 하며, 실탄 사용이 허가됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48099	TimeBomb_Title	IS-0107	IS-0107
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48156	TimeBomb_Subtitle	The Time Bomb	시한 폭탄
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	48264	TimeBomb_Sections_Index0_SectionText	DESIGNATION:Thela (AG/IV/TL)\r\n\r\nCONTAINMENT PROTOCOLS: None.\r\n\r\nFirst documented in Djenne, Mali, in 200 B.C., the so-called Time Bomb was discovered in 1933 to be growing at a rate of approximately 0.1% per year. Current theories believe that it was a weapon, designed to destroy the universe, however it was deployed by an aggressor from Anteverse VII who miscalculated the relative differences in time speed between our universes. \r\n\r\nIn roughly 40,000 years this indestructible device will be large enough to pose a threat to our galaxy. As such, GATE launched the unit into space in 1985, trusting that, by this time, humanity will have discovered a way to return the weapon to its creator, or destroy it. Failing that, it will, at least, be considerably further away.	지정 등급:텔라 (AG/IV/TL)\r\n\r\n격리 절차: 없음.\r\n\r\n기원전 200년 말리의 젠네에서 최초로 기록된 일명 '시한폭탄'은 1933년에 연간 0.1%의 비율로 성장하는 것이 확인되었습니다. 현재 이론에 따르면, 이것은 우주를 파괴하기 위해 설계된 무기입니다. 하지만, 이것을 보낸 안테버스 VII의 공격자가 우리 우주와의 상대적 시간 속도 차이를 잘못 계산한 것으로 추측됩니다.\r\n\r\n약 4만 년 후에는 이 파괴 불가능한 장치가 우리 은하에 위협이 될 만큼 커질 것입니다. 따라서, GATE는 1985년, 이 장치를 우주로 발사하였으며, 이후 인류가 이 무기를 창조자에게 돌려보내거나, 파괴할 방법을 찾기를 바라고 있습니다. 그렇지 못하더라도, 적어도 우리에게서 계속해서 멀어질 것입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49161	TheMinder_Title	IS-0111	IS-0111
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49219	TheMinder_Subtitle	The Minder	마인더
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49325	TheMinder_Sections_Index0_SectionText	DESIGNATION: Sanc (HL/LC/R)\r\n\r\nCONTAINMENT PROTOCOL: All personnel in regular contact with IS-0111 must maintain a daily 'mood log' well as undertake weekly psychometric benchmarking.\r\n\r\nDo not place hands near IS-0111's feeding aperture, and avoid making high-pitched, purring or buzzing noises within 12ft or less of the subject.	지정 등급: 산크 (HL/LC/R)\r\n\r\n격리 절차: IS-0111과 정기적으로 접촉하는 모든 인원은 매일 '기분 일지'를 작성하고 매주 정신감정을 받아야 합니다.\r\n\r\nIS-0111의 먹이 구멍 근처에 손을 가까이 가져가지 말아야 하며, 대상의 12피트 이내에서 고음 또는 윙윙거리거나 골골거리는 소음을 내지 마십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49779	Tarasque_Title	IS-0121	IS-0121
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49836	Tarasque_Subtitle	Tarasque	타라스크
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	49954	Tarasque_Sections_Index0_SectionText	DESIGNATION: Crucis (AG)\r\n\r\nCONTAINMENT PROTOCOL: Containment facilities for IS-0121, like all non-aquatic specimens originating from Anteverse 42, require extensive material hardening.\r\n\r\nFor design and construction specifications, refer to GATE Megaspecimen and Holocaust Protection Manual (1.6.4.7). Only one IS-0121 specimen is to be contained per site and no gaseous exchange of more than 5ppm permitted between any two sites. Structural mass dampeners are suggested but not, at this stage, an essential requirement.	지정 등급: 크루시스 (AG)\r\n\r\n격리 절차: 안테버스 42에서 유래한 모든 비수생 표본과 마찬가지로, IS-0121의 격리 시설은 광범위한 수준의 강화 소재가 필요합니다.\r\n\r\n설계 및 건설 사양에 대해서는 GATE 대형 표본 및 대참사 방지 매뉴얼 (1.6.4.7)을 참조하십시오. 한 시설에서 오직 하나의 IS-0121 표본만 수용해야 하며, 두 시설 간의 기체 교환은 5ppm을 초과해서는 안 됩니다. 구조적 질량 감쇠기는 권장되지만, 현재로서는 필수 요구 사항은 아닙니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50572	Tarasque_Sections_Index1_SectionText	The Tarasque's circulatory fluid has exceptional capacitation properties. This 'ichor' is currently being investigated by Dr. Theodore Laciter for its ability to store and rapidly discharge very high quantities of energy, particularly as it relates to the power demands of instigating perforation events.	타라스크 순환계의 체액은 뛰어난 축전력을 가지고 있습니다. 이 '영액'은 매우 높은 양의 에너지를 저장하고, 빠르게 방전할 수 있는 능력이 있으며, 현재 시어도어 라시터 박사가 담당하여 조사하고 있습니다. 특히 천공을 발생시키는 데 필요한 전력을 공급하는 특성과 관련된 연구가 진행 중입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	50973	Tarasque_Sections_Index2_SectionText	Due to an immense disjunction in scale, the Tarasque - like IS-0023 - is a near-microscopic entity in its home of Anteverse XLII, but a giant in ours. The full extent of its growth is, as yet, unknown.	규모의 차이로 인해, 타라스크는 IS-0023과 마찬가지로, 안테버스 XLII에서는 미생물에 가깝지만, 우리 세계에서는 거대한 크기입니다. 성장의 최대 규모는 아직 밝혀지지 않았습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	51282	Tarasque_KillRequirementSection_SectionText	The home anteverse of IS-0121 - the Tarasque - was the 42nd to be discovered by GATE researchers, but only the 20th to be explored by TransRecon teams. \r\n\r\nDr. Riggs' original report likened the vast, desolate realm to a 'ragged, dry ocean floor', composed of 'endless caverns, crevices, caves and collapsed spaces' presided over by 'mobile organisms of unimaginable size'.\r\n\r\nIt was not until the second expedition that field researchers concluded that most of the supposedly geological features were, in fact, the bodily remains of titanic creatures, their immense corpses overlaid across eons.\r\n\r\nDuring this second foray, the primary TR team encountered the first recorded instance of IS-0121 on the deflated remains of a recently deceased, semi-dirigible herbivore. The Tarasque is believed to be a minor skin parasite of this creature.\r\n\r\nFollowing the encounter, the Executive Committee determined that the immensity of Anteverse XLII's lifeforms represented unacceptable risks, and recommended dispatching Gatekeeper teams for retrieving any further research subjects or data in the future.	IS-0121 '타라스크'의 고향은 GATE 연구원들에 의해 42번째로 발견된 안테버스지만, 차원정찰대가 탐사한 안테버스로는 20번째에 불과했습니다.\r\n\r\n리그 박사의 초기 보고서는 이 광대하고 황폐한 영역을 '거칠고, 마른 해저'에 비유했으며, '끝없는 동굴, 갈라진 바위, 붕괴된 지반'으로 구성되어 있고, '상상할 수 없는 크기의 이동성 유기체'가 지배하고 있다고 설명했습니다.\r\n\r\n두 번째 탐사를 진행하고서야 현장 연구원들이 이러한 지질학적 특징들이 실제로는 거대한 생물의 시체이며, 이러한 것들이 억겁의 시간에 걸쳐 쌓인 것이라는 결론을 내렸습니다.\r\n\r\n해당 탐사에서, 초기 차원정찰대는 비행선과 유사하게 생긴 초식동물의 쪼그라든 시체에서 처음으로 IS-0121을 발견했습니다. 타라스크는 이 생물의 작은 피부 기생충으로 추정됩니다.\r\n\r\n해당 발견 이후, 경영 위원회는 안테버스 XLII에서 유래한 생물의 거대함이 감당할 수 없는 위협이라고 판단했습니다. 이에, 추가적인 연구 대상이나 데이터를 회수하기 위해 게이트키퍼 팀을 파견할 것을 권고했습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52483	ShadowCreature_Title	IS-0122	IS-0122
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52546	ShadowCreature_Subtitle	Shadowhopper	쉐도우호퍼
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	52659	ShadowCreature_Sections_Index0_SectionText	DESIGNATION: Thela (AV/AG/EH)\r\n\r\nCONTAINMENT PROTOCOL: At all times when IS-0122 is not being directly studied, the subject is to be kept in total darkness.\r\n\r\nContainment sites are required to be entirely unadorned with no decoration, furniture or excresences of any kind. Spheroid construction is a known risk-reducing factor. All walls, floors and ceilings should be polished to a micro-topographical variance of no more than 500 microns.\r\n\r\nDuring phases of research, ensure all containment sites for the entity are lit with a diffuse illumination of less than 5 watts per square radian. Avoid all direct lighting or any other shadow-casting sources. All personnel must wear mouth and nose coverings, as well as one-piece seamless body wear.	지정 등급: 텔라 (AV/AG/EH)\r\n\r\n격리 절차: IS-0122에 대한 직접적인 연구 중이 아니라면, 대상은 완전한 어둠 속에 보관되어야 합니다.\r\n\r\n격리 장소는 어떠한 인테리어도 없는 장소여야만 합니다. 어떠한 종류의 데코레이션, 가구, 돌출부도 허가되지 않습니다. 구체는 위험을 감소시키는 인자로 알려져 있습니다. 모든 벽, 바닥, 천장은 미세 지형 변화가 500 마이크론을 넘지 않도록 연마해야 합니다.\r\n\r연구 단계에서는 개체의 모든 격리 장소를 스테라디안 당 5와트 미만의 산란 조명으로 밝혀야 합니다. 직접적인 조명 또는 그림자를 만들 수 있는 광원은 피하십시오. 모든 인원은 입과 코를 가리는 이음새 없이 매끈한 보호구를 착용해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53525	Frosty_Title	IS-0127	IS-0127
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53580	Frosty_Subtitle	Living Snowman	살아있는 눈사람
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	53687	Frosty_Sections_Index0_SectionText	DESIGNATION: Crucis (CA/PY)\r\n\r\nCONTAINMENT PROTOCOL: IS-0127 must be kept at -130 Celsius or lower at all times. Containment structure must be supplied with reliable backup power. The subject's hat must also remain on its head under all circumstances.	지정 등급: 크루시스 (CA/PY)\r\n\r\n격리 절차: IS-127은 항상 -130°C 이하의 환경을 유지해야 합니다. 격리실은 안정적인 예비 전력이 공급돼야 합니다. 또한, 대상의 모자는 어떠한 상황에서도 반드시 머리에 씌워져 있어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54057	Yeti_Title	IS-0134	IS-0134
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54110	Yeti_Subtitle	Yeti	예티
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54213	Yeti_Sections_Index0_SectionText	Crucis (AG/CA)\r\n\r\nCONTAINMENT PROTOCOL: IS-0134 requires standard megaspecimen containment, including extensive material hardening, structual reinforcement and impact bracing.\r\n\r\nOverhead clearance of a minimum 5m is also required, due to the subject's athletic proclivities. Once immured, however, IS-0134's reclusive instincts lead it to be relatively docile unless disturbed.\r\n\r\nIn terms of habitat, IS-0134 requires a temperature-controlled environment, maintained at less than -2 degrees Celcius. Extremely susceptible to high temperatures, the subject must be kept away from any and all naked flames, given the exceptionally flammable quality of its fur.	지정 등급: 크루시스 (AG/CA)\r\n\r\n격리 절차: IS-0134는 표준 대형 표본 격리 시설이 필요하며, 광범위한 수준의 강화 소재, 구조 보강, 충격 완충 장치가 포함되어야 합니다.\r\n\r\n대상의 활동적인 성향으로 인해 최소 5m의 상부 공간이 있어야 합니다. 하지만 수용된 이후에는 IS-0134는 은둔적인 본성으로 인해, 방해받지 않는 한 비교적 온순합니다.\r\n\r\n서식지와 관련하여, IS-0134는 -2°C 이하로 유지되는 환경이 필요합니다. 대상은 고온에 매우 민감하며, 가연성이 높은 털로 인해 모든 화기의 접근을 금지합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	54993	Train_Title	IS-0138	IS-0138
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55047	Train_Subtitle	The Train -  Anteverse XI	기차 -  안테버스 XI
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55172	Train_Sections_Index0_SectionText	DESIGNATION: Thela (EH/EN/R)\r\n\r\nCONTAINMENT PROTOCOL: A recursive, superpositioned meta-location, IS-0138 is theorized to be held together at the atomic level by the Train's ongoing momentum. Although untested, mathematical modelling suggests that if the train were to stop, the energy released would be 10 to power 55 joules.	지정 등급: 텔라 (EH/EN/R)\r\n\r\n격리 절차: IS-0138은 반복되는 중첩된 메타 지역으로, 기차의 지속적인 운동량에 의해 원자 수준에서 그 구조가 유지되고 있다고 추정됩니다. 아직 실험으로 입증되진 않았지만, 수학적 모델에 따르면 기차가 멈출 경우 방출되는 에너지는 10의 55제곱 줄에 달할 것으로 예상됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	55592	Train_Sections_Index1_SectionText	While the precise origins, intention, and purpose of IS-0138 remain a mystery, GATE trans-kinematic researchers have determined that the train's super positional state entails a singular fact: cessation of its momentum would release sufficient energy into the local time-space continuum to tear a hole from here to the Eagle Nebula.\r\n\r\nAs to why this 19th Century relic exists, how it came to contain authentic Gorham silverware, or what lies beyond the seemingly infinite grasslands it speeds through, GATE is yet to discover.	IS-0138의 정확한 기원, 의도, 목적은 여전히 미스터리이지만, GATE 변형 동역학 연구원들은 열차의 중첩 상태가 하나의 사실을 의미한다고 결론지었습니다. 이 운동이 멈추면, 국지적 시공간 연속체에 엄청난 에너지가 방출되어 이곳에서 수리 성운까지 구멍을 낼 것입니다.\r\n\r\n왜 이 19세기 유물이 존재하는지, 어떻게 고함스 은식기가 안에 놓여있는지, 그리고 열차가 질주하는 끝없는 초원 너머에 무엇이 있는지는 GATE도 아직 알지 못합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56242	Assassin_Title	IS-0139	IS-0139
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56299	Assassin_Subtitle	[ REDACTED ]	[ 검열됨 ]
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56421	Assassin_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/CA/IF)\r\n\r\nCONTAINMENT PROTOCOL: Standards for the safe immurement of IS-0139 subjects are currently under assessment by GISE. The following are provisional and do not constitute official GISP standards:\r\n\r\n- Full viral and pathogenic biohazard containment\r\n- Electrical insulation rated to 2MV\r\n- Motion-triggered IR monitoring\r\n- Grade 2 blast dampening	지정 등급: 크루시스 (AG/CA/IF)\r\n\r\n격리 절차: IS-0139의 안전한 수용을 위한 기준은 현재 GISE에서 평가 중입니다. 다음 사항들은 임시 규정이며, 공식적인 GISP 기준이 아닙니다:\r\n\r\n- 완전한 바이러스 및 병원성 생물학적 위험 격리\r\n- 2MV 수준의 절연장치\r\n- 움직임 감지 적외선 모니터링\r\n- 2등급 폭발 감쇠
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	56896	Assassin_Sections_Index1_SectionText	An extremely evasive entity, the as-yet-unnamed IS-0139 is a crystalline creature capable of refracting visible light to camouflage itself. Research into its biology has proven challenging, due to its propensity to explode into shards under stress. 	아직 명명되지 않은 IS-0139는 매우 회피적인 특성을 가진 결정체 생명체로, 가시광선을 굴절시켜 위장할 수 있습니다. 대상은 스트레스를 받으면 파편으로 폭발하는 경향이 있어 생물학적 특성을 연구하는 데 어려움을 겪고 있습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	57263	142_Title	IS-0142	IS-0142
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	57315	142_Subtitle	Reservoir Growth	저수지 성장물
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	57421	142_Sections_Index0_SectionText	DESIGNATION: Sanc (IN)\r\n\r\nCONTAINMENT PROTOCOL: Pending.\r\n\r\nAccording to the official incident report, a fragment of IS-0142 was accidentally dropped into the Cascade Reservoir during transport to containment. Due to inaccuate inventory processes, this was only determined several weeks after the fact. By this time the organism had already grown over an extensive region of the reservoir. All subsequent efforts to eradicate IS-0142 have proven fultile.\r\n\r\nOriginating in Anteverse XIII, IS-0142 has been theorized by Dr. Wakeman to be a biomechanical computation device of considerable sophistication, and possibly an artificial lifeform in its own right. The subject eludes easy categorization, and confirmatory research is pending. The subject is provisionally designated Sanc.\r\n\r\nObservers of the entity note that its activity appears to be intensifying at the center of the reservoir. Further, the glowworms endemic to the area seem to congregate directly above this point.	지정 등급: 산크 (IN)\r\n\r\n격리 절차: 보류 중.\r\n\r\n공식 사건 보고서에 따르면, 격리를 위해 운송하던 IS-0142의 파편이 실수로 캐스케이드 저수지에 떨어졌습니다. 부정확한 재고관리로 인해, 사건 이후 몇 주가 지나서야 이 사실이 발견되었습니다. 하지만 해당 유기체는 이미 저수지의 광범위한 지역에 걸쳐 성장한 뒤였습니다. 이후, IS-0142를 제거하기 위한 모든 시도는 실패하였습니다.\r\n\r\n웨이크먼 박사는 안테버스 XIII에서 유래한 IS-0142가 상당히 정교한 생체 기계적 연산장치이며, 독자적인 인공 생명체일 수도 있다는 이론을 제시했습니다. 이 대상의 분류는 쉽지 않으며, 확인을 위한 연구는 보류됨에 따라, 임시로 산크 등급을 부여받았습니다.\r\n\r\n대상을 관찰한 직원들에 따르면 그 활동이 저수지의 중앙에서 증가하고 있는 것으로 보입니다. 또한, 해당 지역에 서식하는 반딧불이들이 이 지점 바로 위로 모이는 경향을 보였습니다. 
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	58530	AnteverseFlower_Title	IS-0155-A	IS-0155-A
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	58596	AnteverseFlower_Subtitle	Entropy Flower	엔트로피 꽃
