AbioticFactor/Content/Blueprints/Environment/Special/MapPamphletBox_BP.uasset	783Bh		TAKE A MAP	지도 얻기
AbioticFactor/Content/Maps/Facility_Office1.umap	5008712		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility_Office1.umap	5008844		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Office1.umap	5008980		SERVER ROOM 01	서버실 01
AbioticFactor/Content/Maps/Facility_Office1.umap	5009117		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Office1.umap	5009253		CAFETERIA	구내식당
AbioticFactor/Content/Maps/Facility_Office1.umap	5009385		MANUFACTURING	제조 구역
AbioticFactor/Content/Maps/Facility_Office1.umap	5009521		LOWER ACCESS	저층 접근로
AbioticFactor/Content/Maps/Facility_Office1.umap	5009656		MANUFACTURING	제조 구역
AbioticFactor/Content/Maps/Facility_Office1.umap	5009792		LIFT ACCESS	승강기 접근로
AbioticFactor/Content/Maps/Facility_Office1.umap	5009926		TRAM PLAZA	트램 광장
AbioticFactor/Content/Maps/Facility_Office1.umap	5010059		PUBLIC TERMINAL	공공 터미널
AbioticFactor/Content/Maps/Facility_Office1.umap	5010197		LEVEL 2	2층
AbioticFactor/Content/Maps/Facility_Office1.umap	5010327		TRAM - B SIDE	트램 - 역방향
AbioticFactor/Content/Maps/Facility_Office1.umap	5010463		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Office2.umap	5695087		L1 TRAM PLAZA	1층 트램 광장
AbioticFactor/Content/Maps/Facility_Office2.umap	5695223		SECURITY OFFICE	보안 초소
AbioticFactor/Content/Maps/Facility_Office2.umap	5695361		RESIDENCE TRAM	주거 구역 트램
AbioticFactor/Content/Maps/Facility_Office2.umap	5695498		LEVEL 3 LIFT	3층 승강기
AbioticFactor/Content/Maps/Facility_Office2.umap	5695633		LOCKER ROOM	락커룸
AbioticFactor/Content/Maps/Facility_Office2.umap	5695767		SECTOR MAP	구역 안내 지도
AbioticFactor/Content/Maps/Facility_Office2.umap	5695900		LOCKER ROOM	락커룸
AbioticFactor/Content/Maps/Facility_Office2.umap	5696034		KITCHEN	주방
AbioticFactor/Content/Maps/Facility_Office2.umap	5696164		BIO LAB D	생물학 연구실 D
AbioticFactor/Content/Maps/Facility_Office2.umap	5696296		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility_Office2.umap	5696428		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Office2.umap	5696560		MANUFACTURING	제조 구역
AbioticFactor/Content/Maps/Facility_Office2.umap	5696696		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility_Office2.umap	5696828		RESIDENCE TRAM	주거 구역 트램
AbioticFactor/Content/Maps/Facility_Office2.umap	5696965		BIO LAB D	생물학 연구실 D
AbioticFactor/Content/Maps/Facility_Office2.umap	5697097		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility_Office2.umap	5697229		BIO LAB D	생물학 연구실 D
AbioticFactor/Content/Maps/Facility_Office2.umap	5697361		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Office2.umap	5697493		RESIDENCES	주거 구역
AbioticFactor/Content/Maps/Facility_Office2.umap	5697626		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Office2.umap	5697758		BIO LAB D	생물학 연구실 D
AbioticFactor/Content/Maps/Facility_Office2.umap	5697890		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility_Office2.umap	5698022		GYM & POOL	체육실 & 수영장
AbioticFactor/Content/Maps/Facility_Office2.umap	5698155		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility_Office2.umap	5698287		EXEC. OFFICES	임원 사무실
AbioticFactor/Content/Maps/Facility_Office2.umap	5698423		LEVEL 3 STAIRS	3층 계단
AbioticFactor/Content/Maps/Facility_Office2.umap	5698560		SILO 3 ACCESS	사일로 3 접근로
AbioticFactor/Content/Maps/Facility_Office2.umap	5698696		EXEC. OFFICES	임원 사무실
AbioticFactor/Content/Maps/Facility_Office2.umap	5698832		STORAGE	창고
AbioticFactor/Content/Maps/Facility_Office2.umap	5698962		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Office2.umap	5699097		SILO 3 ACCESS	사일로 3 접근로
AbioticFactor/Content/Maps/Facility_Office2.umap	5699233		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Office2.umap	5699368		KITCHEN	주방
AbioticFactor/Content/Maps/Facility_Office2.umap	5699498		L1 TRAM PLAZA	1층 트램 광장
AbioticFactor/Content/Maps/Facility_Office2.umap	5699634		BIO LAB D	생물학 연구실 D
AbioticFactor/Content/Maps/Facility_Office2.umap	5699766		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Office3.umap	6497458		LIFT ACCESS	승강기 접근로
AbioticFactor/Content/Maps/Facility_Office3.umap	6497592		LEVEL 2	2층
AbioticFactor/Content/Maps/Facility_Office3.umap	6497722		CHECK-IN	체크인
AbioticFactor/Content/Maps/Facility_Office3.umap	6497853		SILO 2 ACCESS	사일로 3 접근로
AbioticFactor/Content/Maps/Facility_Office3.umap	6497989		LEVEL 2 LIFT	2층 승강기
AbioticFactor/Content/Maps/Facility_Office3.umap	6498124		ANALYSIS OFFICE	분석실
AbioticFactor/Content/Maps/Facility_Office3.umap	6498262		BREAK ROOM	휴게실
AbioticFactor/Content/Maps/Facility_Office3.umap	6498395		SILO 3 VIEWING	사일로 3 조망대
AbioticFactor/Content/Maps/Facility_Office3.umap	6498532		SILO 3	사일로 3
AbioticFactor/Content/Maps/Facility_Office3.umap	6498661		PHYSICS LAB D	물리학 연구실 D
AbioticFactor/Content/Maps/Facility_Office3.umap	6498797		PHYSICS LAB D	물리학 연구실 D
AbioticFactor/Content/Maps/Facility_Office3.umap	6498933		SILO 3 VIEWING	사일로 3 조망대
AbioticFactor/Content/Maps/Facility_Office3.umap	6499070		EXEC. OFFICES	임원 사무실
AbioticFactor/Content/Maps/Facility_Office3.umap	6499206		SILO 3	사일로 3
AbioticFactor/Content/Maps/Facility_Office3.umap	6499335		SILO 2 LOUNGE	사일로 2 라운지
AbioticFactor/Content/Maps/Facility_Office3.umap	6499471		EXEC. OFFICES	임원 사무실
AbioticFactor/Content/Maps/Facility_Office3.umap	6499607		L2 / L3 JUNCTION	2층 / 3층 교차로
AbioticFactor/Content/Maps/Facility_Office3.umap	6499746		SILO 2	사일로 2
AbioticFactor/Content/Maps/Facility_Office3.umap	6499875		LEVEL 3 ACCESS	3층 접근로
AbioticFactor/Content/Maps/Facility_Office3.umap	6500012		LEVEL 2	2층
AbioticFactor/Content/Maps/Facility_Office3.umap	6500142		TRUCK TUNNEL D	트럭 터널 D
AbioticFactor/Content/Maps/Facility_Office3.umap	6500279		LIFT ACCESS	승강기 접근로
AbioticFactor/Content/Maps/Facility_Office3.umap	6500413		EXEC. RESTROOM	임원 화장실
AbioticFactor/Content/Maps/Facility_Office3.umap	6500550		EXEC. RESTROOM	임원 화장실
AbioticFactor/Content/Maps/Facility_Office3.umap	6500687		BOARDROOM	회의실
AbioticFactor/Content/Maps/Facility_Office3.umap	6500819		CHECK-IN	체크인
AbioticFactor/Content/Maps/Facility_Office3.umap	6500950		PHYSICS LAB D	물리학 연구실 D
AbioticFactor/Content/Maps/Facility_Office4.umap	1852856		MANUFACTURING	제조 구역
AbioticFactor/Content/Maps/Facility_Office4.umap	1852992		SILO 2 ACCESS	사일로 3 접근로
AbioticFactor/Content/Maps/Facility_Office4.umap	1853128		LIFT ACCESS	승강기 접근로
AbioticFactor/Content/Maps/Facility_Office4.umap	1853262		SILO 2 ACCESS	사일로 3 접근로
AbioticFactor/Content/Maps/Facility_Office4.umap	1853398		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Office4.umap	1853530		SECURITY	보안
AbioticFactor/Content/Maps/Facility_Office4.umap	1853661		LIFT ACCESS	승강기 접근로
AbioticFactor/Content/Maps/Facility_Office4.umap	1853795		L1 TRAM PLAZA	1층 트램 광장
AbioticFactor/Content/Maps/Facility_Office4.umap	1853931		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_Pens.umap	7014580		XR CONTAINMENT	XR 격리실
AbioticFactor/Content/Maps/Facility_Pens.umap	7014717		EASTERN TUNNEL	동쪽 터널
AbioticFactor/Content/Maps/Facility_Pens.umap	7014854		VEHICLE LOT 7	7번 차고지
AbioticFactor/Content/Maps/Facility_Pens.umap	7014990		C. STATION	C 정거장
AbioticFactor/Content/Maps/Facility_Pens.umap	7015123		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7015253		ROADWAY	진입로
AbioticFactor/Content/Maps/Facility_Pens.umap	7015383		C. BLOCKS	격리 블록
AbioticFactor/Content/Maps/Facility_Pens.umap	7015515		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7015651		PARTICLE LAB	입자 연구실
AbioticFactor/Content/Maps/Facility_Pens.umap	7015786		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7015916		PARTICLE LAB	입자 연구실
AbioticFactor/Content/Maps/Facility_Pens.umap	7016051		C. STATION	C 정거장
AbioticFactor/Content/Maps/Facility_Pens.umap	7016184		HEAVY DEPOT	중장비 차고
AbioticFactor/Content/Maps/Facility_Pens.umap	7016318		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Pens.umap	7016454		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7016590		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7016720		PARTICLE LAB	입자 연구실
AbioticFactor/Content/Maps/Facility_Pens.umap	7016855		XR TRANSFER	XR 이동실
AbioticFactor/Content/Maps/Facility_Pens.umap	7016989		HOLDING	구류실
AbioticFactor/Content/Maps/Facility_Pens.umap	7017119		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7017255		VEHICLE LOT 7	7번 차고지
AbioticFactor/Content/Maps/Facility_Pens.umap	7017391		XR CONTAINMENT	XR 격리실
AbioticFactor/Content/Maps/Facility_Pens.umap	7017528		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7017658		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7017794		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7017924		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7018060		C. STATION	C 정거장
AbioticFactor/Content/Maps/Facility_Pens.umap	7018193		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7018329		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7018459		PARTICLE LAB	입자 연구실
AbioticFactor/Content/Maps/Facility_Pens.umap	7018594		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Pens.umap	7018724		C. BLOCKS	격리 블록
AbioticFactor/Content/Maps/Facility_Pens.umap	7018856		VEHICLE LOT 7	7번 차고지
AbioticFactor/Content/Maps/Facility_Pens.umap	7018992		XR CONTAINMENT	XR 격리실
AbioticFactor/Content/Maps/Facility_Pens.umap	7019129		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Pens.umap	7019265		C. STATION	C 정거장
AbioticFactor/Content/Maps/Facility_Pens.umap	7019398		PARTICLE LAB	입자 연구실
AbioticFactor/Content/Maps/Facility_Pens.umap	7019533		PARTICLE LAB	입자 연구실
AbioticFactor/Content/Maps/Facility_Plant.umap	4029881		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Reservoir.umap	3218015		DETECTOR	탐지기
AbioticFactor/Content/Maps/Facility_Residence.umap	9067523	Sign_ModularDormitory_C	DR. MANJINDER SANA	만진더 사나 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9067664	Sign_ModularDormitory_C	DR. PETRA PETERS	페트라 피터스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9067803	Sign_ModularDormitory_C	DR. REYNA BELL	레이나 벨 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9067940	Sign_ModularDormitory_C	DR. JESSICA LAMBERT	제시카 램버트 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068082	Sign_ModularDormitory_C	DR. SOPHIA TZIRKOTI	소피아 치르코티 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068224	Sign_ModularDormitory_C	DR. ZOE KINCHIN-WALLER	조이 킨친-월러 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068369	Sign_ModularDormitory_C	DR. PIOTR RANDONJIC	피오트르 란도니치 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068511	Sign_ModularDormitory_C	DR. MARIJA KRYZSTYNIAK	마리야 크리스티니악 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068656	Sign_ModularDormitory_C	DR. NAMAN HAMAYUN	나만 하마윤 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068796	Sign_ModularDormitory_C	DR. MARIO GARBARINO	마리오 가르바리노 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9068938	Sign_ModularDormitory_C	DR. OSCAR BEVILACQUA	오스카 베빌아쿠아 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069081	Sign_ModularDormitory_C	DR. MAJID ACHEAMPONG	마지드 아참퐁 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069224	Sign_ModularDormitory_C	DR. YANG HONG	양 홍 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069360	Sign_ModularDormitory_C	DR. RICH MELANCHTON	리치 멜란히톤 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069502	Sign_ModularDormitory_C	DR. MACHIKO ISODA	마치코 이소다 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069642	Sign_ModularDormitory_C	DR. GAYUSH ADIVAR	게이유시 아디바르 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069782	Sign_ModularDormitory_C	DR. YUSUF AZIZ	유수프 아지즈 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9069919	Sign_ModularDormitory_C	DR. ABDULRAZAK OTHMAN	압둘라자크 오스만 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070063	Sign_ModularDormitory_C	DR. MANUEL MARCOS	마누엘 마르코스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070203	Sign_ModularDormitory_C	DR. NASRA BADAR	나스라 바다르 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070341	Sign_ModularDormitory_C	DR. LLOYD GARBIT	로이드 가빗 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070480	Sign_ModularDormitory_C	DR. SAMEER MISHOD	사미르 미쇼드 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070620	Sign_ModularDormitory_C	DR. JUDITH ANDERSON	주디스 안더슨 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070762	Sign_ModularDormitory_C	DR. ZHAO LI	자오 리 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9070896	Sign_ModularDormitory_C	DR. ALEXANDER HANNITY	알렉산더 해니티 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071040	Sign_ModularDormitory_C	DR. PERRY BUTLER	페리 버틀러 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071179	Sign_ModularDormitory_C	DR. SVETLANA PRICE	스베틀라나 프라이스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071320	Sign_ModularDormitory_C	DR. JANET ROSS	자넷 로스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071457	Sign_ModularDormitory_C	DR. LUKAS BENES	루카스 베네스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071595	Sign_ModularDormitory_C	DR. DANIEL FLINT	다니엘 플린트 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071734	Sign_ModularDormitory_C	DR. GARRISON SOYINKA	개리슨 소잉카 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9071877	Sign_ModularDormitory_C	DR. AIDAN OSBORNE	에이든 오스본 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9072017	Sign_ModularDormitory_C	DR. RASHAD DERRICK	라샤드 데릭 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9072158	Sign_ModularDormitory_C	DR. STEPHEN WINCKOWSKI	스티븐 윈카우스키 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9072303	Sign_ModularDormitory_C	DR. EDWARD KRAUS	에드워드 크라우스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9072442	Sign_ModularDormitory_C	DR. ABRAHAM STERN	에이브라함 스턴 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9072582		ATHLETIC POOL	체육관 수영장
AbioticFactor/Content/Maps/Facility_Residence.umap	9072718		E-SUITES	E-스위트룸
AbioticFactor/Content/Maps/Facility_Residence.umap	9072849		RUTGER STRAUSS	루트거 슈트라우스
AbioticFactor/Content/Maps/Facility_Residence.umap	9072986		DEFENSE SECTOR	방어 구역
AbioticFactor/Content/Maps/Facility_Residence.umap	9073123		ENGINEERING	엔지니어링
AbioticFactor/Content/Maps/Facility_Residence.umap	9073257		ATHLETICS	체육관
AbioticFactor/Content/Maps/Facility_Residence.umap	9073389		MAIN LOBBY	메인 로비
AbioticFactor/Content/Maps/Facility_Residence.umap	9073522		E-SUITES	E-스위트룸
AbioticFactor/Content/Maps/Facility_Residence.umap	9073653		DORMITORIES (A)	기숙사 (A)
AbioticFactor/Content/Maps/Facility_Residence.umap	9073791		BARRACKS	병영
AbioticFactor/Content/Maps/Facility_Residence.umap	9073922		MAIN LOBBY	메인 로비
AbioticFactor/Content/Maps/Facility_Residence.umap	9074055		BARRACKS	병영
AbioticFactor/Content/Maps/Facility_Residence.umap	9074186		T. R. ENDERSON	T. R. 엔더슨
AbioticFactor/Content/Maps/Facility_Residence.umap	9074323		BARRACKS A	병영 A
AbioticFactor/Content/Maps/Facility_Residence.umap	9074456		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Residence.umap	9074586		E-SUITES	E-스위트룸
AbioticFactor/Content/Maps/Facility_Residence.umap	9074717		EATERY	식당
AbioticFactor/Content/Maps/Facility_Residence.umap	9074846		EATERY	식당
AbioticFactor/Content/Maps/Facility_Residence.umap	9074975		MAINTENANCE	관리실
AbioticFactor/Content/Maps/Facility_Residence.umap	9075109		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Residence.umap	9075242		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Residence.umap	9075375		RESIDENCES	주거 구역
AbioticFactor/Content/Maps/Facility_Residence.umap	9075508		RESIDENCES	주거 구역
AbioticFactor/Content/Maps/Facility_Residence.umap	9075641		DR. DEREK MANSE	데릭 맨스 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9075779		RESIDENCES	주거 구역
AbioticFactor/Content/Maps/Facility_Residence.umap	9075912		DR. STEWART WAKEMAN	스튜워트 웨이크먼 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9076054		SHOPPING DISTRICT	상업가
AbioticFactor/Content/Maps/Facility_Residence.umap	9076194		DORMITORIES (E)	기숙사 (E)
AbioticFactor/Content/Maps/Facility_Residence.umap	9076332		TOILETS	화장실
AbioticFactor/Content/Maps/Facility_Residence.umap	9076462		DR. AJAY KALAM	에이제이 칼람 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9076599		JANE KARENSKI	제인 카렌스키
AbioticFactor/Content/Maps/Facility_Residence.umap	9076735		DR. MICHAEL HUTTON	마이클 허튼 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9076876		DR. DINA KHATTAR	디나 카타르 박사
AbioticFactor/Content/Maps/Facility_Residence.umap	9077015		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Residence.umap	9077148		FIONA GARNER	피오나 가너
AbioticFactor/Content/Maps/Facility_Security.umap	4733132		FIREARMS RANGE	사격장
AbioticFactor/Content/Maps/Facility_Security.umap	4733270		FITNESS COURSE	운동 코스
AbioticFactor/Content/Maps/Facility_Security.umap	4733408		FIREARMS RANGE	사격장
AbioticFactor/Content/Maps/Facility_Security.umap	4733545		FIREARMS RANGE	사격장
AbioticFactor/Content/Maps/Facility_Security.umap	4733682		VEHICLE DEPOT	차고지
AbioticFactor/Content/Maps/Facility_Security.umap	4733818		SURFACE LIFT	지표 승강기
AbioticFactor/Content/Maps/Facility_Security.umap	4733953		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4734086		FITNESS COURSE	운동 코스
AbioticFactor/Content/Maps/Facility_Security.umap	4734223		VEHICLE DEPOT	차고지
AbioticFactor/Content/Maps/Facility_Security.umap	4734359		DEPOT ACCESS	차고 접근로
AbioticFactor/Content/Maps/Facility_Security.umap	4734494		SURFACE ACCESS	지표 접근로
AbioticFactor/Content/Maps/Facility_Security.umap	4734631		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Security.umap	4734767		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Security.umap	4734903		SURFACE ACCESS	지표 접근로
AbioticFactor/Content/Maps/Facility_Security.umap	4735040		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Security.umap	4735176		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Security.umap	4735309		SURFACE ACCESS	지표 접근로
AbioticFactor/Content/Maps/Facility_Security.umap	4735446		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Security.umap	4735582		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Security.umap	4735715		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Security.umap	4735848		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4735981		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Security.umap	4736114		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4736247		TOWER	탑
AbioticFactor/Content/Maps/Facility_Security.umap	4736375		STORAGE UNIT C	창고 구역 C
AbioticFactor/Content/Maps/Facility_Security.umap	4736512		SURFACE ACCESS	지표 접근로
AbioticFactor/Content/Maps/Facility_Security.umap	4736649		LABORATORIES	연구소
AbioticFactor/Content/Maps/Facility_Security.umap	4736784		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4736917		FIREARMS RANGE	사격장
AbioticFactor/Content/Maps/Facility_Security.umap	4737054		VEHICLE DEPOT	차고지
AbioticFactor/Content/Maps/Facility_Security.umap	4737190		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4737323		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4737456		SURFACE ACCESS	지표 접근로
AbioticFactor/Content/Maps/Facility_Security.umap	4737593		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Security.umap	4737729		REPAIR BAY	정비소
AbioticFactor/Content/Maps/Facility_Security.umap	4737862		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Security.umap	4737995		STORAGE UNIT C	창고 구역 C
AbioticFactor/Content/Maps/Facility_Security.umap	4738132		REPAIR BAY	정비소
AbioticFactor/Content/Maps/MainMenu_Labs.umap	723723		ADJUSTMENT	조정동
AbioticFactor/Content/Maps/MainMenu_Labs.umap	723856		LENS EPICENTRE	렌즈 중심점
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1240765		SYNCHROTRON	싱크로트론
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1240899		TRAM ACCESS	트램 접근로
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1241033		MINE ENTRANCE B	광산 입구 B
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1241171		SHIPPING	물류 배송지
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1241302		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1241438		MINE ENTRANCE B	광산 입구 B
AbioticFactor/Content/Maps/MainMenu_MFWest.umap	1241576		GARAGE	차고
AbioticFactor/Content/Maps/MainMenu_Offices.umap	827001		TRAM - B SIDE	트램 - 역방향
AbioticFactor/Content/Maps/MainMenu_Offices.umap	827137		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2282916	Sign_ModularDormitory_C	DR. MANJINDER SANA	만진더 사나 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283057	Sign_ModularDormitory_C	DR. A. PETERS	A. 피터스 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283193	Sign_ModularDormitory_C	DR. REYNA BELL	레이나 벨 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283330	Sign_ModularDormitory_C	DR. JESSICA LAMBERT	제시카 램버트 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283472	Sign_ModularDormitory_C	DR. SOPHIA TZIRKOTI	소피아 치르코티 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283614	Sign_ModularDormitory_C	DR. ZOE KINCHIN-WALLER	조이 킨친-월러 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283759	Sign_ModularDormitory_C	DR. PIOTR RANDONJIC	피오트르 란도니치 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2283901	Sign_ModularDormitory_C	DR. MARIJA KRYZSTYNIAK	마리야 크리스티니악 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284046	Sign_ModularDormitory_C	DR. NAMAN HAMAYUN	나만 하마윤 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284186	Sign_ModularDormitory_C	DR. MARIO GARBARINO	마리오 가르바리노 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284328	Sign_ModularDormitory_C	DR. OSCAR BEVILACQUA	오스카 베빌아쿠아 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284471	Sign_ModularDormitory_C	DR. MAJID ACHEAMPONG	마지드 아참퐁 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284614	Sign_ModularDormitory_C	DR. YANG HONG	양 홍 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284750	Sign_ModularDormitory_C	DR. RICH MELANCHTON	리치 멜란히톤 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2284892	Sign_ModularDormitory_C	DR. MACHIKO ISODA	마치코 이소다 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285032	Sign_ModularDormitory_C	DR. GAYUSH ADIVAR	게이유시 아디바르 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285172	Sign_ModularDormitory_C	DR. YUSUF AZIZ	유수프 아지즈 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285309	Sign_ModularDormitory_C	DR. ABDULRAZAK OTHMAN	압둘라자크 오스만 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285453	Sign_ModularDormitory_C	DR. MANUEL MARCOS	마누엘 마르코스 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285593	Sign_ModularDormitory_C	DR. NASRA BADAR	나스라 바다르 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285731	Sign_ModularDormitory_C	DR. LLOYD GARBIT	로이드 가빗 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2285870	Sign_ModularDormitory_C	DR. SAMEER MISHOD	사미르 미쇼드 박사
AbioticFactor/Content/Maps/MainMenu_Residence.umap	2286010	Sign_ModularDormitory_C	DR. JUDITH ANDERSON	주디스 안더슨 박사
